-506.2129650115967,102.64517211914062,19.899156354367733,19.54572780430317,13.95270311832428,0.016246676445007324,-0.6708659529685974,-0.8261586651206017,-1.3443018049001694,-1.318797029554844,-1.9337080628611147,-5.562892644666135,-12.705653935670853,0.1554819494485855,1.178445041179657,-10.840243309736252,-8.642184436321259,-5.365082807838917,-6.325693860650063,-2.5783934220671654,R
-377.57245349884033,113.8706431388855,5.545511960983276,4.007564075291157,16.54530268535018,5.945486290380359,-7.314208168536425,12.877781627699733,5.409759059548378,6.339867830276489,-2.24541088193655,-3.0127159021794796,-6.222993526607752,2.5914427042007446,-2.1310300827026367,6.607773758471012,-21.713302612304688,1.2498823776841164,-8.150143533945084,-4.454789767041802,R
-616.1374877929687,107.98834686279297,18.869232273101808,39.873884963989255,39.75637588500977,14.655035209655761,-2.0582324028015138,4.894283413887024,7.8244699239730835,-1.9854227244853973,-9.642318439483642,-9.533340072631836,-7.733273220062256,-4.259555625915527,-11.339717674255372,-11.695028257369994,-9.232973575592041,-4.558171081542969,-9.8079363822937,-10.056135439872742,R
-393.47389125823975,115.5908932685852,11.501382246613503,3.916055638343096,2.2288748808205128,6.0590257896110415,-20.285631775856018,12.245279978960752,-2.024656891822815,3.3049665726721287,0.00022564828395843506,-5.776369450613856,-8.28043706715107,1.5578087121248245,-3.355253666639328,1.224413551390171,-11.388856410980225,-0.8859921582043171,-9.553815752267838,-9.006176203489304,R
-385.7892354329427,109.81438268025717,3.7728731791178385,6.1540952245394385,-5.870824082692464,9.47933000922203,-3.9589953323205314,8.964026351769766,4.83538277943929,6.437007705370585,5.414374442895253,-5.300064857304096,-6.733678611119588,2.722965121269226,-8.267772829035918,-3.531886092821757,-13.526340611775716,-3.79044592777888,-10.774245580037435,-8.99511931737264,R
-317.3292694091797,159.7315216064453,6.200618934631348,13.230648231506347,9.060854685306548,-5.905229330062866,-6.002159690856933,20.73561248779297,1.3723624885082244,5.8991399765014645,-10.654921913146973,-6.35843334197998,-5.398625802993775,0.07518107891082763,-7.457730722427368,-2.9042801380157472,-4.396913933753967,-4.406005275249481,-6.691133308410644,-2.822874164581299,R
-497.66732330322264,129.91973800659179,14.85189380645752,6.0045818328857425,10.454598331451416,4.338431936502457,-6.639581775665283,5.0743876695632935,1.0574087023735046,-3.9366478979587556,-7.9055393695831295,0.3189639687538147,-7.91931529045105,0.07571245431900024,-0.529908561706543,-8.21411861181259,-8.077758359909058,-1.70604248046875,-5.541597747802735,-3.7597809791564942,R
-495.4316740036011,134.65142631530762,40.95843529701233,33.78927689790726,19.94421675801277,10.641909815371037,-3.6606035754084587,11.950751587748528,4.500682160258293,3.4305245094001293,-3.0558097139000893,2.062775857746601,-12.161498561501503,-2.324505053460598,-12.193598881363869,-6.507311083376408,-9.606125503778458,-3.0107871294021606,-9.55012747272849,-9.320667911320925,R
-387.7520217895508,91.70022964477539,4.856633126735687,26.153238214552402,17.16392147541046,-4.152224630117416,-4.994616560637951,-0.7974861860275269,-5.51659719645977,-9.517057120800018,-10.060802668333054,0.7206374853849411,-11.00743693113327,8.549519442021847,-8.813062489032745,-0.047605544328689575,-16.722538590431213,1.3987461775541306,-13.807183861732483,-1.7388760820031166,R
-424.7167134284973,110.0377459526062,2.6848523914813995,37.73276078701019,11.682287499308586,9.33473613858223,0.31093721091747284,1.1586778741329908,-2.242978733032942,0.4028238616883755,-11.389986973255873,-0.7945517897605896,-12.64779532700777,-6.644519101828337,-5.292515160515904,-4.876246318221092,-9.003198511898518,-2.260386623442173,-6.752466708421707,-2.120888501405716,R
